text,Event,token
"Canada will remain the true North, strong and free, after today. These events can't, and won't, break our spirit. #cdnpoli #OttawaShooting",ottawashooting,"['canada', 'remain', 'true', 'north', 'strong', 'free', 'today', 'events', 'cant', 'wont', 'break', 'spirit', '#', '#']"
"Sad about #OttawaShooting. Worse, shooter might b guy who calls himself Muslim. Pls world dont judge 1.5 billion Muslims by some extremists.",ottawashooting,"['sad', '#', 'worse', 'shooter', 'might', 'b', 'guy', 'calls', 'muslim', 'pls', 'world', 'dont', 'judge', '15', 'billion', 'muslims', 'extremists']"
Our thoughts are with everyone in Ottawa at this time.,ottawashooting,"['thoughts', 'everyone', 'ottawa', 'time']"
"I covered Polytechnique, Concordia and Dawson shootings. Remember, at least half of what you hear about Ottawa shootings will prove untrue.",ottawashooting,"['covered', 'polytechnique', 'concordia', 'dawson', 'shootings', 'remember', 'least', 'half', 'hear', 'ottawa', 'shootings', 'prove', 'untrue']"
Chief of Defence Staff MT @Joerayment: Surreal photos out of Ottawa: VIP escorted on Sparks St http://t.co/Fyb1QEFgcp http://t.co/FxcTvlRADa,ottawashooting,"['chief', 'defence', 'staff', 'mt', '@', 'surreal', 'photos', 'ottawa', 'vip', 'escorted', 'sparks', 'st', '&', '&']"
Our thoughts are with everyone in the city of Ottawa today.,ottawashooting,"['thoughts', 'everyone', 'city', 'ottawa', 'today']"
IN LOCKDOWN | Many buildings in downtown Ottawa in lockdown as shooting investigations continue: http://t.co/kKUgUz4zHC #cbcOTT #OTTnews,ottawashooting,"['lockdown', 'many', 'buildings', 'downtown', 'ottawa', 'lockdown', 'shooting', 'investigations', 'continue', '&', '#', '#']"
"Police, bystanders and soldiers rushed in to help after the Memorial shooting in Ottawa http://t.co/aO700DweOW http://t.co/TsgHpNQUHx",ottawashooting,"['police', 'bystanders', 'soldiers', 'rushed', 'help', 'memorial', 'shooting', 'ottawa', '&', '&']"
WaPo reports that black eyewitnesses who confirmed the Ferguson cop's story are afraid for their safety: http://t.co/602HSZgXeG Sickening.,ottawashooting,"['wapo', 'reports', 'black', 'eyewitnesses', 'confirmed', 'ferguson', 'cops', 'story', 'afraid', 'safety', '&', 'sickening']"
Ottawa Canada identifies the gunman who is probably Muslim but that will not be mentioned. http://t.co/G2UIYHsGEY http://t.co/l1i3eEzhfR,ottawashooting,"['ottawa', 'canada', 'identifies', 'gunman', 'probably', 'muslim', 'mentioned', '&', '&']"
Just received email message from @OttawaPolice Chief Charles Bordeleau #ottshooting #OttawaShooting http://t.co/4vJoP2YO11,ottawashooting,"['received', 'email', 'message', '@', 'chief', 'charles', 'bordeleau', '#', '#', '&']"
"List of reporters, MPs, police etc. actively tweeting about the shooting in Ottawa. https://t.co/hsTaxan4eQ",ottawashooting,"['list', 'reporters', 'mps', 'police', 'etc', 'actively', 'tweeting', 'shooting', 'ottawa', '&']"
Please DO NOT tweet photos or locations of police in #ottawa at the Parliament Buildings! @TorontoPolice @OttawaPolice,ottawashooting,"['please', 'tweet', 'photos', 'locations', 'police', '#', 'parliament', 'buildings', '@', '@']"
.@IvisonJ's first-hand account of the scene in Ottawa that will 'change this country forever' http://t.co/g5lhxHqNNs http://t.co/AP0stmObnn,ottawashooting,"['@', 'firsthand', 'account', 'scene', 'ottawa', 'change', 'country', 'forever', '&', '&']"
Stay safe Ottawa...world is getting worse by the minute...like seriously society needs to figure it out #PrayForOttawa,ottawashooting,"['stay', 'safe', 'ottawaworld', 'getting', 'worse', 'minutelike', 'seriously', 'society', 'needs', 'figure', '#']"
Parliament Hill attack: Ottawa residents captures images of chaos amidst lockdown http://t.co/zZqXiHYgFX http://t.co/y0hkxMLYDP,ottawashooting,"['parliament', 'hill', 'attack', 'ottawa', 'residents', 'captures', 'images', 'chaos', 'amidst', 'lockdown', '&', '&']"
"RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)
(http://t.co/JUVEmfGqUP)

#호르몬전쟁
#Hello_hello",ottawashooting,"['rt', '@', 'episode', '#', 'war', 'hormone', 'mv', '&', 'amp', 'concept', 'photo', 'shooting', 'eng', 'sub', '&', '#', '#']"
Image from @kellyhobson shows police running to search buildings in downtown Ottawa. http://t.co/lLtW5skkJe,ottawashooting,"['image', '@', 'shows', 'police', 'running', 'search', 'buildings', 'downtown', 'ottawa', '&']"
Police with guns drawn at seen of war memorial shooting. @ctvottawa http://t.co/QP3k6mqqH9,ottawashooting,"['police', 'guns', 'drawn', 'seen', 'war', 'memorial', 'shooting', '@', '&']"
Moment of silence for Ottawa. http://t.co/BoGUs86tMe,ottawashooting,"['moment', 'silence', 'ottawa', '&']"
"Our thoughts &amp; prayers go out to everyone affected by the events in our nation's capital. 
#OttawaStrong #Ottawa http://t.co/O8Himce5Z3",ottawashooting,"['thoughts', '&', 'amp', 'prayers', 'go', 'everyone', 'affected', 'events', 'nations', 'capital', '#', '#', '&']"
What we know so far about the Canadian Parliament shooting in Ottawa http://t.co/3NUfy6joHM http://t.co/9iWwhBPPZv,ottawashooting,"['know', 'far', 'canadian', 'parliament', 'shooting', 'ottawa', '&', '&']"
Latest photos from Ottawa's Parliament Hill http://t.co/ibNGJIg2Pg http://t.co/FtEukz6d9x,ottawashooting,"['latest', 'photos', 'ottawas', 'parliament', 'hill', '&', '&']"
"Events like today's in Ottawa are rare, but have an impact on all of us. Here are tips to help you support children: http://t.co/WRbMVjFgWd",ottawashooting,"['events', 'like', 'todays', 'ottawa', 'rare', 'impact', 'us', 'tips', 'help', 'support', 'children', '&']"
Our thoughts and prayers are with everyone in Ottawa this morning.,ottawashooting,"['thoughts', 'prayers', 'everyone', 'ottawa', 'morning']"
"Harden, Howard again named best at position in 2014-15 NBA GM Survey. Story: http://t.co/rX94nO5V60 http://t.co/MXQayqVPlT",ottawashooting,"['harden', 'howard', 'named', 'best', 'position', '201415', 'nba', 'gm', 'survey', 'story', '&', '&']"
"Ottawa, be safe, be smart.. The Hill is under attack 🙏",ottawashooting,"['ottawa', 'safe', 'smart', 'hill', 'attack']"
We are monitoring the situation in Ottawa and have been in touch with both Clubs. (1/2),ottawashooting,"['monitoring', 'situation', 'ottawa', 'touch', 'clubs', '12']"
the @OttawaPolice just sent an email to #muslim community leaders to call them if they feel unsafe or they're at risk #ottawashooting,ottawashooting,"['@', 'sent', 'email', '#', 'community', 'leaders', 'call', 'feel', 'unsafe', 'theyre', 'risk', '#']"
RT @rcmpgrcpolice: #RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident.,ottawashooting,"['rt', '@', '#', 'advises', 'downtown', 'ottawa', 'stay', 'away', 'windows', 'roofs', 'due', 'ongoing', 'police', 'incident']"
Sending love to the people of Ottawa. Be safe everyone. xoxoxo,ottawashooting,"['sending', 'love', 'people', 'ottawa', 'safe', 'everyone', 'xoxoxo']"
This is our Home True North Strong &amp; Free - thoughts &amp; prayers to the people of Ottawa &amp; all of Canada #OttawaStrong http://t.co/rSueZNpKfk,ottawashooting,"['home', 'true', 'north', 'strong', '&', 'amp', 'free', 'thoughts', '&', 'amp', 'prayers', 'people', 'ottawa', '&', 'amp', 'canada', '#', '&']"
Our prayers go to victims of the #Ottawa shooting.,ottawashooting,"['prayers', 'go', 'victims', '#', 'shooting']"
"Prayers for those in Ottawa, hope all is resolved soon...",ottawashooting,"['prayers', 'ottawa', 'hope', 'resolved', 'soon']"
I'm appalled by today's attack in Ottawa. I offer my full support to @pmharper and the Canadian people as they deal with this incident.,ottawashooting,"['im', 'appalled', 'todays', 'attack', 'ottawa', 'offer', 'full', 'support', '@', 'canadian', 'people', 'deal', 'incident']"
Our thoughts are with everyone in Ottawa today. Stay safe.,ottawashooting,"['thoughts', 'everyone', 'ottawa', 'today', 'stay', 'safe']"
‘We refuse to be silenced': Ontario premier Kathleen Wynne defiant in face of Ottawa shooting http://t.co/Y03rCS0LoZ http://t.co/9o4CC8wBpK,ottawashooting,"['refuse', 'silenced', 'ontario', 'premier', 'kathleen', 'wynne', 'defiant', 'face', 'ottawa', 'shooting', '&', '&']"
Incredible photo: woman gives mouth to mouth to wounded solider at #ottawashooting http://t.co/fd2WpL76Z2 http://t.co/Eh7UrLztEf,ottawashooting,"['incredible', 'photo', 'woman', 'gives', 'mouth', 'mouth', 'wounded', 'solider', '#', '&', '&']"
After today we will officially be done shooting for the #SurrenderMusicVideo !! It's looking AMAZING so far btw! #cantwait,ottawashooting,"['today', 'officially', 'done', 'shooting', '#', 'looking', 'amazing', 'far', 'btw', '#']"
#Leafs are currently in lockdown mode in a hotel in downtown #Ottawa.,ottawashooting,"['#', 'currently', 'lockdown', 'mode', 'hotel', 'downtown', '#']"
Stay safe Ottawa.,ottawashooting,"['stay', 'safe', 'ottawa']"
Our thoughts and prayers are with the city of Ottawa and all those affected by today's events.,ottawashooting,"['thoughts', 'prayers', 'city', 'ottawa', 'affected', 'todays', 'events']"
Incredible shot: A woman gives mouth-to-mouth to a fallen soldier at the War Memorial http://t.co/YV1UIPYJJS http://t.co/1YEtcEcVM5,ottawashooting,"['incredible', 'shot', 'woman', 'gives', 'mouthtomouth', 'fallen', 'soldier', 'war', 'memorial', '&', '&']"
Hearts and prayers go out to everyone affected by the shootings in Ottawa today.,ottawashooting,"['hearts', 'prayers', 'go', 'everyone', 'affected', 'shootings', 'ottawa', 'today']"
Sending thoughts and prayers to everybody in Ottawa. #OttawaStrong #CanadaStrong http://t.co/6CGUsWJqUl,ottawashooting,"['sending', 'thoughts', 'prayers', 'everybody', 'ottawa', '#', '#', '&']"
Please do not post videos or photos of the on-going incident to ensure safety of first responders and the public. #Ottawa ^JT,ottawashooting,"['please', 'post', 'videos', 'photos', 'ongoing', 'incident', 'ensure', 'safety', 'first', 'responders', 'public', '#', 'jt']"
"Everyone in Ottawa, please stay safe. http://t.co/bQAM7B2wrh",ottawashooting,"['everyone', 'ottawa', 'please', 'stay', 'safe', '&']"
"Anyone in downtown #Ottawa reminded to stay inside, away from roofs, windows and doors. Please stay safe out there. #cbcOTT #OTTnews",ottawashooting,"['anyone', 'downtown', '#', 'reminded', 'stay', 'inside', 'away', 'roofs', 'windows', 'doors', 'please', 'stay', 'safe', '#', '#']"
"""Soldiers at the Cenotaph"": editorial cartoon by Brian Gable #OttawaShooting http://t.co/IYtUltVT9u",ottawashooting,"['soldiers', 'cenotaph', 'editorial', 'cartoon', 'brian', 'gable', '#', '&']"
All bus service in downtown Ottawa is currently under major detours. Details: http://t.co/hcXDtQ7uLK,ottawashooting,"['bus', 'service', 'downtown', 'ottawa', 'currently', 'major', 'detours', 'details', '&']"
"Kudos to @penguins, both national anthems to be played tonight before Flyers-Pens game as gesture to Ottawa tragedy",ottawashooting,"['kudos', '@', 'national', 'anthems', 'played', 'tonight', 'flyerspens', 'game', 'gesture', 'ottawa', 'tragedy']"
"Ottawa Police: Police stations closed due to ongoing shooting situation: ""No public services available until further notice"" - @WorldNews",ottawashooting,"['ottawa', 'police', 'police', 'stations', 'closed', 'due', 'ongoing', 'shooting', 'situation', 'public', 'services', 'available', 'notice', '@']"
"You may want to stop and take a deep breath before tweeting insults at parliamentarians and reporters in #ottawa today, OK?",ottawashooting,"['may', 'want', 'stop', 'take', 'deep', 'breath', 'tweeting', 'insults', 'parliamentarians', 'reporters', '#', 'today', 'ok']"
Kind words from U.S. re Cdn coverage of horrifying #OttawaShooting. Kudos to our @CBCNews colleagues on a tough day: http://t.co/68emQYXbyf,ottawashooting,"['kind', 'words', 'us', 'cdn', 'coverage', 'horrifying', '#', 'kudos', '@', 'colleagues', 'tough', 'day', '&']"
"Atlantic #cadet programs cancelled, other cadets advised to not wear uniform but show up in business casual. #OttawaShooting",ottawashooting,"['atlantic', '#', 'programs', 'cancelled', 'cadets', 'advised', 'wear', 'uniform', 'show', 'business', 'casual', '#']"
"Ok so we were on a tour at that war monument in Ottawa a few minutes ago, a few seconds later there was a shooting..😳 http://t.co/yzCtBlGZ2v",ottawashooting,"['ok', 'tour', 'war', 'monument', 'ottawa', 'minutes', 'ago', 'seconds', 'later', 'shooting', '&']"
@pmharper just met with cabinet ministers to discuss the shootings in Ottawa today. http://t.co/jfBbEmycO3,ottawashooting,"['@', 'met', 'cabinet', 'ministers', 'discuss', 'shootings', 'ottawa', 'today', '&']"
A timeline of what unfolded during the attack in Ottawa http://t.co/J3voI7E41p #OttawaShooting http://t.co/QVG3HQ9f7q,ottawashooting,"['timeline', 'unfolded', 'attack', 'ottawa', '&', '#', '&']"
"American media: stop calling #OttawaShooting ""Canada's 911"" We don't know who or why yet. Canadians prefer to spread facts,not fear #cdnpoli",ottawashooting,"['american', 'media', 'stop', 'calling', '#', 'canadas', '911', 'dont', 'know', 'yet', 'canadians', 'prefer', 'spread', 'factsnot', 'fear', '#']"
"My thoughts are with 
our good friends &amp; neighbors
to the north 🍁😔 
#WeLoveYouCanada  
#OttawaShooting",ottawashooting,"['thoughts', 'good', 'friends', '&', 'amp', 'neighbors', 'north', '#', '#']"
Message from Toronto Police to Imams and Mosques in wake of #OttawaShootings: http://t.co/U5YZltZfSh,ottawashooting,"['message', 'toronto', 'police', 'imams', 'mosques', 'wake', '#', '&']"
The TTC says it has “implemented heightened security across the entire transit system” in light of the shootings in Ottawa.,ottawashooting,"['ttc', 'says', 'implemented', 'heightened', 'security', 'across', 'entire', 'transit', 'system', 'light', 'shootings', 'ottawa']"
"RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.)
(http://t.co/YPLAdhNrOd)

#호르몬전쟁
#Hello_hello",ottawashooting,"['rt', '@', 'episode', '#', 'war', 'hormone', 'mv', '&', 'amp', 'concept', 'photo', 'shooting', 'eng', 'sub', '&', '#', '#']"
"If the dudes who shot up Ottawa are white, are we going to have a conversation about terrorism or is it going to be ""mental illness""?",ottawashooting,"['dudes', 'shot', 'ottawa', 'white', 'going', 'conversation', 'terrorism', 'going', 'mental', 'illness']"
IMPORTANT: Ottawa police are urging people NOT to tweet the location of police activity in the field. Shooting scene remains active.,ottawashooting,"['important', 'ottawa', 'police', 'urging', 'people', 'tweet', 'location', 'police', 'activity', 'field', 'shooting', 'scene', 'remains', 'active']"
"From Ottawa police, a map of the downtown Ottawa safety perimeter. #cbcOTT #OTTnews http://t.co/VMGdZ2g6G3",ottawashooting,"['ottawa', 'police', 'map', 'downtown', 'ottawa', 'safety', 'perimeter', '#', '#', '&']"
"What an awful day in Ottawa. Thoughts and prayers are with our @Senators family, the entire city of Ottawa and all of Canada.",ottawashooting,"['awful', 'day', 'ottawa', 'thoughts', 'prayers', '@', 'family', 'entire', 'city', 'ottawa', 'canada']"
Thoughts and prayers to everyone in my hometown today. #Ottawa,ottawashooting,"['thoughts', 'prayers', 'everyone', 'hometown', 'today', '#']"
I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,ottawashooting,"['ive', 'left', 'hill', 'want', 'say', 'im', 'really', 'impressed', 'way', 'ottawa', 'police', 'rcmp', 'handled', 'miserable', 'business']"
McMaster's flags have been lowered in memory of today's shooting victim in Ottawa. http://t.co/5rFkvTybQO,ottawashooting,"['mcmasters', 'flags', 'lowered', 'memory', 'todays', 'shooting', 'victim', 'ottawa', '&']"
A reminder for those observing the shooting on Parliament Hill: DO NOT tweet police locations and movements #ottcity #ottawa,ottawashooting,"['reminder', 'observing', 'shooting', 'parliament', 'hill', 'tweet', 'police', 'locations', 'movements', '#', '#']"
Everyone stand together on a day like this. Stay strong. #Ottawa,ottawashooting,"['everyone', 'stand', 'together', 'day', 'like', 'stay', 'strong', '#']"
A nice touch from #Penguins who host #Flyers tonight: Canadian National anthem will be performed pre-game in support of events in Ottawa.,ottawashooting,"['nice', 'touch', '#', 'host', '#', 'tonight', 'canadian', 'national', 'anthem', 'performed', 'pregame', 'support', 'events', 'ottawa']"
American and Canadian outlets are covering the shooting in Ottawa very differently: http://t.co/qGjJVnRp7x,ottawashooting,"['american', 'canadian', 'outlets', 'covering', 'shooting', 'ottawa', 'differently', '&']"
