text,text_token
BREAKING: Sydney hostage-taker believed to be self-styled Muslim cleric facing string of violent charges.,"['breaking', 'sydney', 'hostagetaker', 'believed', 'to', 'be', 'selfstyled', 'muslim', 'cleric', 'facing', 'string', 'of', 'violent', 'charges']"
We are calling on all to #PrayForHostages &amp; that Australia will not be hostage to fear &amp; hate.  #sydneysiege http://t.co/qAzNfZIUWA,"['we', 'are', 'calling', 'on', 'all', 'to', 'prayforhostages', 'amp', 'that', 'australia', 'will', 'not', 'be', 'hostage', 'to', 'fear', 'amp', 'hate', 'sydneysiege']"
"#SydneySiege is likely being carried out by a 'lone wolf' with minimal links to organized terror groups, expert says http://t.co/ynPfmQfGMj","['sydneysiege', 'is', 'likely', 'being', 'carried', 'out', 'by', 'a', 'lone', 'wolf', 'with', 'minimal', 'links', 'to', 'organized', 'terror', 'groups', 'expert', 'says']"
Sydney siege ends as police storm Lindt Cafe and hostages run out http://t.co/ek1EyHbJxA,"['sydney', 'siege', 'ends', 'as', 'police', 'storm', 'lindt', 'cafe', 'and', 'hostages', 'run', 'out']"
Australians use #IllRideWithYou hashtag in solidarity with Muslims during Sydney siege http://t.co/5h3kWfwnyL,"['australians', 'use', 'illridewithyou', 'hashtag', 'in', 'solidarity', 'with', 'muslims', 'during', 'sydney', 'siege']"
Australia's reaction to the #sydneysiege is magnificent http://t.co/Lq0VjkWreY #illridewithyou http://t.co/p50KHIf47N,"['australias', 'reaction', 'to', 'the', 'sydneysiege', 'is', 'magnificent', 'illridewithyou']"
Praying for the people of Sydney #sydneysiege  All we need is peace in this world. Sheesh.,"['praying', 'for', 'the', 'people', 'of', 'sydney', 'sydneysiege', 'all', 'we', 'need', 'is', 'peace', 'in', 'this', 'world', 'sheesh']"
"SYDNEY ATTACK LATEST:
- 16th hour
- 5 people escaped

GUNMAN DEMANDS:
- Speak to PM
- ISIS flag

Claims he has 2 bombs with him &amp; 2 in city","['sydney', 'attack', 'latest', '16th', 'hour', '5', 'people', 'escaped', 'gunman', 'demands', 'speak', 'to', 'pm', 'isis', 'flag', 'claims', 'he', 'has', '2', 'bombs', 'with', 'him', 'amp', '2', 'in', 'city']"
"The #SydneySiege perpetrators target all citizens, irrespective of their faith. So please cut it out with the anti-Muslim bigotry on Twitter","['the', 'sydneysiege', 'perpetrators', 'target', 'all', 'citizens', 'irrespective', 'of', 'their', 'faith', 'so', 'please', 'cut', 'it', 'out', 'with', 'the', 'antimuslim', 'bigotry', 'on', 'twitter']"
Female hostage appears to turn off the lights at the Lindt Cafe tonight. http://t.co/T6qUZxSrTe #sydneysiege http://t.co/p0p9TYLyeO,"['female', 'hostage', 'appears', 'to', 'turn', 'off', 'the', 'lights', 'at', 'the', 'lindt', 'cafe', 'tonight', 'sydneysiege']"
it'll be hard sleeping tonight knowing innocent people not far from me have been in fear for over 11 hours #sydneysiege #PrayForSydney,"['itll', 'be', 'hard', 'sleeping', 'tonight', 'knowing', 'innocent', 'people', 'not', 'far', 'from', 'me', 'have', 'been', 'in', 'fear', 'for', 'over', '11', 'hours', 'sydneysiege', 'prayforsydney']"
Australian Prime Minister Tony Abbott addressing incident in Sydney. Watch live on CNNgo. http://t.co/HAhU3MDTUj,"['australian', 'prime', 'minister', 'tony', 'abbott', 'addressing', 'incident', 'in', 'sydney', 'watch', 'live', 'on', 'cnngo']"
"The fact that ""any religious loner could do this"" is exactly what ISIL aims to inspire, it's their modus operandi #SydneySiege","['the', 'fact', 'that', 'any', 'religious', 'loner', 'could', 'do', 'this', 'is', 'exactly', 'what', 'isil', 'aims', 'to', 'inspire', 'its', 'their', 'modus', 'operandi', 'sydneysiege']"
"Sydney Muslims say Thanks! 

#illridewithyou 
#sydneysiege 

Via @petergouldart http://t.co/8M8n68y563","['sydney', 'muslims', 'say', 'thanks', 'illridewithyou', 'sydneysiege', 'via', 'petergouldart']"
"Muslim- a follower of the religion of Islam.

Terrorist- a person who engages in inhumane and violent acts.

Not the same #sydneysiege","['muslim', 'a', 'follower', 'of', 'the', 'religion', 'of', 'islam', 'terrorist', 'a', 'person', 'who', 'engages', 'in', 'inhumane', 'and', 'violent', 'acts', 'not', 'the', 'same', 'sydneysiege']"
Australian PM Tony Abbott says it is unclear if #sydneysiege is politically motivated http://t.co/ejBnff6KdW http://t.co/N2VAkBcaqE,"['australian', 'pm', 'tony', 'abbott', 'says', 'it', 'is', 'unclear', 'if', 'sydneysiege', 'is', 'politically', 'motivated']"
"#illridewithyou . Sydney, you're amazing","['illridewithyou', 'sydney', 'youre', 'amazing']"
Can we add Daily Telegraph to suspected terror cells within Aus? Their 2pm edition did more damage than any gunman ever could #sydneysiege,"['can', 'we', 'add', 'daily', 'telegraph', 'to', 'suspected', 'terror', 'cells', 'within', 'aus', 'their', '2pm', 'edition', 'did', 'more', 'damage', 'than', 'any', 'gunman', 'ever', 'could', 'sydneysiege']"
#illridewithyou: hashtag offers solidarity with Sydney's Muslims after cafe siege http://t.co/MxaWk6rqq5 #sydneysiege,"['illridewithyou', 'hashtag', 'offers', 'solidarity', 'with', 'sydneys', 'muslims', 'after', 'cafe', 'siege', 'sydneysiege']"
"US police needs to learn from Aussie police in dealing with crisis. Patience and negotiations, not shoot first think later #sydneysiege","['us', 'police', 'needs', 'to', 'learn', 'from', 'aussie', 'police', 'in', 'dealing', 'with', 'crisis', 'patience', 'and', 'negotiations', 'not', 'shoot', 'first', 'think', 'later', 'sydneysiege']"
"LIVE: Infosys employee among hostages at Sydney cafe

http://t.co/cfxX0CUHYS http://t.co/DvfAk3lZ2D","['live', 'infosys', 'employee', 'among', 'hostages', 'at', 'sydney', 'cafe']"
"Man Haron Monis, named as the #sydneysiege gunman, may have a ""fetish for self-publicity"". http://t.co/UdkysqURCT http://t.co/vNDbnOkdt8","['man', 'haron', 'monis', 'named', 'as', 'the', 'sydneysiege', 'gunman', 'may', 'have', 'a', 'fetish', 'for', 'selfpublicity']"
and then came #illridewithyou - people offering to accompany those who fear for their safety on public transport #hope #sydneysiege,"['and', 'then', 'came', 'illridewithyou', 'people', 'offering', 'to', 'accompany', 'those', 'who', 'fear', 'for', 'their', 'safety', 'on', 'public', 'transport', 'hope', 'sydneysiege']"
Aussies tweet #Illridewithyou to Muslims who might be scared to travel alone #sydneysiege http://t.co/iwtT6J72Sj http://t.co/vaNOO5rnDD,"['aussies', 'tweet', 'illridewithyou', 'to', 'muslims', 'who', 'might', 'be', 'scared', 'to', 'travel', 'alone', 'sydneysiege']"
"If those hostages could wait for 16 hours without knowing if they'd die, you can wait for an official report on the situation. #sydneysiege","['if', 'those', 'hostages', 'could', 'wait', 'for', '16', 'hours', 'without', 'knowing', 'if', 'theyd', 'die', 'you', 'can', 'wait', 'for', 'an', 'official', 'report', 'on', 'the', 'situation', 'sydneysiege']"
Australia is home to some of the greatest people I know. My heart goes out to everyone affected by today’s crisis in Sydney.,"['australia', 'is', 'home', 'to', 'some', 'of', 'the', 'greatest', 'people', 'i', 'know', 'my', 'heart', 'goes', 'out', 'to', 'everyone', 'affected', 'by', 'todays', 'crisis', 'in', 'sydney']"
"Answer of #Australia to terrorism, imam, Rabbi and priest come together to pray for the hostages. #sydneysiege http://t.co/PUCWfkaCbR","['answer', 'of', 'australia', 'to', 'terrorism', 'imam', 'rabbi', 'and', 'priest', 'come', 'together', 'to', 'pray', 'for', 'the', 'hostages', 'sydneysiege']"
Subscribe to our #sydneysiege Twitter list for more updates: http://t.co/3eg2WK3wxu http://t.co/QhRxcGQNbM,"['subscribe', 'to', 'our', 'sydneysiege', 'twitter', 'list', 'for', 'more', 'updates']"
Great to see those shitbags at the @dailytelegraph have completely misread to mood of Sydney and the nation. Completely out of touch,"['great', 'to', 'see', 'those', 'shitbags', 'at', 'the', 'dailytelegraph', 'have', 'completely', 'misread', 'to', 'mood', 'of', 'sydney', 'and', 'the', 'nation', 'completely', 'out', 'of', 'touch']"
"Religious symbols are being hijacked once again by those who wish to further their own political agendas.

#sydneysiege","['religious', 'symbols', 'are', 'being', 'hijacked', 'once', 'again', 'by', 'those', 'who', 'wish', 'to', 'further', 'their', 'own', 'political', 'agendas', 'sydneysiege']"
"JUST IN: Guman in #sydneysiege identified as Man Haron Monis, a radical Muslim cleric http://t.co/pA1lydElVU http://t.co/Z4QQlksTq4","['just', 'in', 'guman', 'in', 'sydneysiege', 'identified', 'as', 'man', 'haron', 'monis', 'a', 'radical', 'muslim', 'cleric']"
Police have confirmed the #SydneySiege is now over after more than 16 hours. http://t.co/mZ1o7Bi9kC http://t.co/ieEsExxAOn,"['police', 'have', 'confirmed', 'the', 'sydneysiege', 'is', 'now', 'over', 'after', 'more', 'than', '16', 'hours']"
"Its confirmed #Sydney terrorists are pious Muslims... That should make @Sagarikaghose @Bdutt happy... ""ALL MUSLIMS ARE NOT LIKE THAT"" ...","['its', 'confirmed', 'sydney', 'terrorists', 'are', 'pious', 'muslims', 'that', 'should', 'make', 'sagarikaghose', 'bdutt', 'happy', 'all', 'muslims', 'are', 'not', 'like', 'that']"
"Praying for this insanity to stop. 

#sydneysiege","['praying', 'for', 'this', 'insanity', 'to', 'stop', 'sydneysiege']"
"BREAKING: Sydney hostage situation is over, @NSWPolice say http://t.co/K9VtFL2Uev http://t.co/izK2rGdeoT","['breaking', 'sydney', 'hostage', 'situation', 'is', 'over', 'nswpolice', 'say']"
"SYDNEY ATTACK
- Hostages at Sydney cafe
- 13 hostages
- 2 gunmen
- Hostages seen holding Arabic flag

Stay with @PzFeed for the latest.","['sydney', 'attack', 'hostages', 'at', 'sydney', 'cafe', '13', 'hostages', '2', 'gunmen', 'hostages', 'seen', 'holding', 'arabic', 'flag', 'stay', 'with', 'pzfeed', 'for', 'the', 'latest']"
"The silence you hear is 1,500,000,000 Muslims not renouncing this terror attack. 

#sydneysiege","['the', 'silence', 'you', 'hear', 'is', '1500000000', 'muslims', 'not', 'renouncing', 'this', 'terror', 'attack', 'sydneysiege']"
"North East doesn't get reported because it's far off from main cities, editors argue. Guess Sydney is closer to India than Imphal.","['north', 'east', 'doesnt', 'get', 'reported', 'because', 'its', 'far', 'off', 'from', 'main', 'cities', 'editors', 'argue', 'guess', 'sydney', 'is', 'closer', 'to', 'india', 'than', 'imphal']"
CNN hasn't been able to rule out the Sydney Tea Party in the Australian hostage crisis.,"['cnn', 'hasnt', 'been', 'able', 'to', 'rule', 'out', 'the', 'sydney', 'tea', 'party', 'in', 'the', 'australian', 'hostage', 'crisis']"
BREAKING NEWS: Australian authorities confirm that the #SydneySiege is over and all hostages have been freed...,"['breaking', 'news', 'australian', 'authorities', 'confirm', 'that', 'the', 'sydneysiege', 'is', 'over', 'and', 'all', 'hostages', 'have', 'been', 'freed']"
"BBC's Frank Gardner on #SydneySiege: ""This is not a sophisticated siege...the gunman has got the wrong [Islamic] flag"" #r4today","['bbcs', 'frank', 'gardner', 'on', 'sydneysiege', 'this', 'is', 'not', 'a', 'sophisticated', 'siegethe', 'gunman', 'has', 'got', 'the', 'wrong', 'islamic', 'flag', 'r4today']"
"Lots of love and prayers for Sydney, I hope everyone's okay😳

#MTVStars One Direction http://t.co/huOYLZxWXi","['lots', 'of', 'love', 'and', 'prayers', 'for', 'sydney', 'i', 'hope', 'everyones', 'okay', 'mtvstars', 'one', 'direction']"
The #SydneySiege only works to sabotage the message Islam.,"['the', 'sydneysiege', 'only', 'works', 'to', 'sabotage', 'the', 'message', 'islam']"
"Media Release:

Mosques, synagogues and churches open tonight to pray for Sydney hostages and national unity.

http://t.co/zBKO5k2uEA","['media', 'release', 'mosques', 'synagogues', 'and', 'churches', 'open', 'tonight', 'to', 'pray', 'for', 'sydney', 'hostages', 'and', 'national', 'unity']"
"#SydneySiege
- Entering 11th hour
- At least 15 hostages
- 5 hostages escaped
- Motivation &amp; demands unknown
- 1 gunman - rotating hostages","['sydneysiege', 'entering', '11th', 'hour', 'at', 'least', '15', 'hostages', '5', 'hostages', 'escaped', 'motivation', 'amp', 'demands', 'unknown', '1', 'gunman', 'rotating', 'hostages']"
"You say not all Muslims are monsters. Imagine a bowl of M&amp;Ms. 10% are poisoned. Would you eat a handful?
#sydneysiege http://t.co/j7UaLDHCIe","['you', 'say', 'not', 'all', 'muslims', 'are', 'monsters', 'imagine', 'a', 'bowl', 'of', 'mampms', '10', 'are', 'poisoned', 'would', 'you', 'eat', 'a', 'handful', 'sydneysiege']"
friendly reminder. #sydneysiege http://t.co/auO7vbaPgu,"['friendly', 'reminder', 'sydneysiege']"
Because narcissism doesn't take a break @mkarolian These people are taking selfies on scene of the #sydneysiege http://t.co/7Zbkojftye,"['because', 'narcissism', 'doesnt', 'take', 'a', 'break', 'mkarolian', 'these', 'people', 'are', 'taking', 'selfies', 'on', 'scene', 'of', 'the', 'sydneysiege']"
A female hostage stands by the front entrance of the cafe as she turns the lights off in Sydney. #sydneysiege http://t.co/qNfCMv9yZt,"['a', 'female', 'hostage', 'stands', 'by', 'the', 'front', 'entrance', 'of', 'the', 'cafe', 'as', 'she', 'turns', 'the', 'lights', 'off', 'in', 'sydney', 'sydneysiege']"
"NSW Police: ""Police urge the media to be responsible in their reporting. Speculation can cause unnecessary alarm."" #SydneySiege","['nsw', 'police', 'police', 'urge', 'the', 'media', 'to', 'be', 'responsible', 'in', 'their', 'reporting', 'speculation', 'can', 'cause', 'unnecessary', 'alarm', 'sydneysiege']"
Police have specifically requested media outlets not report the contents of the conversations with hostages. #sydneysiege,"['police', 'have', 'specifically', 'requested', 'media', 'outlets', 'not', 'report', 'the', 'contents', 'of', 'the', 'conversations', 'with', 'hostages', 'sydneysiege']"
"Dear Ozzie media (and CNN), what the f*** is 'Islamic writing'? That's Arabic. No one calls Comic Sans 'Christianist writing'. #sydneysiege","['dear', 'ozzie', 'media', 'and', 'cnn', 'what', 'the', 'f', 'is', 'islamic', 'writing', 'thats', 'arabic', 'no', 'one', 'calls', 'comic', 'sans', 'christianist', 'writing', 'sydneysiege']"
I'm so happy to see Sydney-siders saying #illridewithyou to Muslim people who fear abuse on public transport following #sydneysiege,"['im', 'so', 'happy', 'to', 'see', 'sydneysiders', 'saying', 'illridewithyou', 'to', 'muslim', 'people', 'who', 'fear', 'abuse', 'on', 'public', 'transport', 'following', 'sydneysiege']"
#illridewithyou is the best thing to come out of all the shit that happened in Sydney today. Proud to see Aussies looking after eachother.,"['illridewithyou', 'is', 'the', 'best', 'thing', 'to', 'come', 'out', 'of', 'all', 'the', 'shit', 'that', 'happened', 'in', 'sydney', 'today', 'proud', 'to', 'see', 'aussies', 'looking', 'after', 'eachother']"
"NSW Police: ""Police urge the media to be responsible in their reporting. Speculation can cause unnecessary alarm."" #SydneySiege","['nsw', 'police', 'police', 'urge', 'the', 'media', 'to', 'be', 'responsible', 'in', 'their', 'reporting', 'speculation', 'can', 'cause', 'unnecessary', 'alarm', 'sydneysiege']"
You gotta admire the ability of Daily Tele editors to resist fads like fact-checking #sydneysiege,"['you', 'got', 'ta', 'admire', 'the', 'ability', 'of', 'daily', 'tele', 'editors', 'to', 'resist', 'fads', 'like', 'factchecking', 'sydneysiege']"
The Sydney attack gunman identified as Sheikh Man Haron Monis #SydneyCafeSiege #SydneySiege http://t.co/WUpPliupbK,"['the', 'sydney', 'attack', 'gunman', 'identified', 'as', 'sheikh', 'man', 'haron', 'monis', 'sydneycafesiege', 'sydneysiege']"
All these people offering a ride with Muslims. Know that whats done was by idiots not Muslims. #sydneysiege http://t.co/24vGN7VE96,"['all', 'these', 'people', 'offering', 'a', 'ride', 'with', 'muslims', 'know', 'that', 'whats', 'done', 'was', 'by', 'idiots', 'not', 'muslims', 'sydneysiege']"
Terrible scenes in Sydney at the moment. I prey it ends peacefully,"['terrible', 'scenes', 'in', 'sydney', 'at', 'the', 'moment', 'i', 'prey', 'it', 'ends', 'peacefully']"
This is so depressing. Americans respond to #sydneysiege: http://t.co/HIaHn10Dl5,"['this', 'is', 'so', 'depressing', 'americans', 'respond', 'to', 'sydneysiege']"
Praying for the hostages and family's in Sydney :(,"['praying', 'for', 'the', 'hostages', 'and', 'familys', 'in', 'sydney']"
Thinking of everyone in Sydney today x,"['thinking', 'of', 'everyone', 'in', 'sydney', 'today', 'x']"
"The Sydney Harbour Bridge is NOT closed. There was an accident on the Cahill Expressway, unrelated to the #SydneySiege.","['the', 'sydney', 'harbour', 'bridge', 'is', 'not', 'closed', 'there', 'was', 'an', 'accident', 'on', 'the', 'cahill', 'expressway', 'unrelated', 'to', 'the', 'sydneysiege']"
"Breaking News: #SydneySiege is over, according to police. http://t.co/7p9QLG6mn4 http://t.co/MtIzwlhawu","['breaking', 'news', 'sydneysiege', 'is', 'over', 'according', 'to', 'police']"
Sending love to Sydney. #illridewithyou #sydneysiege http://t.co/CFDtYzehDp,"['sending', 'love', 'to', 'sydney', 'illridewithyou', 'sydneysiege']"
"If the black flag seems familiar,it's because it was also flying during Gaza protests in Sydney that went unnoticed. http://t.co/DE8zWJ9mHX","['if', 'the', 'black', 'flag', 'seems', 'familiarits', 'because', 'it', 'was', 'also', 'flying', 'during', 'gaza', 'protests', 'in', 'sydney', 'that', 'went', 'unnoticed']"
